x,y,amb,gmb,amb_nan,gmb_nan
-1650000.0,-2100000.0,,,True,True
-1600000.0,-2100000.0,,,True,True
-1550000.0,-2100000.0,,,True,True
-1500000.0,-2100000.0,,,True,True
-1450000.0,-2100000.0,,,True,True
-1400000.0,-2100000.0,,,True,True
-1350000.0,-2100000.0,,,True,True
-1300000.0,-2100000.0,,,True,True
-1250000.0,-2100000.0,,,True,True
-1200000.0,-2100000.0,,,True,True
-1150000.0,-2100000.0,,,True,True
-1100000.0,-2100000.0,,,True,True
-1050000.0,-2100000.0,,,True,True
-1000000.0,-2100000.0,,,True,True
-950000.0,-2100000.0,,,True,True
-900000.0,-2100000.0,,,True,True
-850000.0,-2100000.0,,,True,True
-800000.0,-2100000.0,,,True,True
-750000.0,-2100000.0,,,True,True
-700000.0,-2100000.0,,,True,True
-650000.0,-2100000.0,,,True,True
-600000.0,-2100000.0,,,True,True
-550000.0,-2100000.0,,,True,True
-500000.0,-2100000.0,,,True,True
-450000.0,-2100000.0,,,True,True
-400000.0,-2100000.0,,,True,True
-350000.0,-2100000.0,,,True,True
-300000.0,-2100000.0,,,True,True
-250000.0,-2100000.0,,,True,True
-200000.0,-2100000.0,,,True,True
-150000.0,-2100000.0,,,True,True
-100000.0,-2100000.0,,,True,True
-50000.0,-2100000.0,,,True,True
0.0,-2100000.0,,,True,True
50000.0,-2100000.0,,,True,True
100000.0,-2100000.0,,,True,True
150000.0,-2100000.0,,,True,True
200000.0,-2100000.0,,,True,True
250000.0,-2100000.0,,,True,True
300000.0,-2100000.0,,,True,True
350000.0,-2100000.0,,,True,True
400000.0,-2100000.0,,,True,True
450000.0,-2100000.0,,,True,True
500000.0,-2100000.0,,,True,True
550000.0,-2100000.0,,,True,True
600000.0,-2100000.0,,,True,True
650000.0,-2100000.0,,,True,True
700000.0,-2100000.0,,,True,True
750000.0,-2100000.0,,-0.0138,True,False
800000.0,-2100000.0,-0.07647778,-0.02371875,False,False
850000.0,-2100000.0,-0.18230836,-0.03370625,False,False
900000.0,-2100000.0,,-0.0433,True,False
950000.0,-2100000.0,,-0.05195,True,False
1000000.0,-2100000.0,-0.0045726285,-0.0590125,False,False
1050000.0,-2100000.0,,-0.06381250000000001,True,False
1100000.0,-2100000.0,,,True,True
1150000.0,-2100000.0,,,True,True
1200000.0,-2100000.0,,,True,True
1250000.0,-2100000.0,,,True,True
1300000.0,-2100000.0,,,True,True
1350000.0,-2100000.0,,,True,True
1400000.0,-2100000.0,,,True,True
1450000.0,-2100000.0,,,True,True
1500000.0,-2100000.0,,,True,True
1550000.0,-2100000.0,,,True,True
1600000.0,-2100000.0,,,True,True
1650000.0,-2100000.0,,,True,True
1700000.0,-2100000.0,,,True,True
1750000.0,-2100000.0,,,True,True
1800000.0,-2100000.0,,,True,True
1850000.0,-2100000.0,,,True,True
1900000.0,-2100000.0,,,True,True
1950000.0,-2100000.0,,,True,True
2000000.0,-2100000.0,,,True,True
2050000.0,-2100000.0,,,True,True
2100000.0,-2100000.0,,,True,True
2150000.0,-2100000.0,,,True,True
2200000.0,-2100000.0,,,True,True
2250000.0,-2100000.0,,,True,True
2300000.0,-2100000.0,,,True,True
2350000.0,-2100000.0,,,True,True
2400000.0,-2100000.0,,,True,True
2450000.0,-2100000.0,,,True,True
2500000.0,-2100000.0,,,True,True
2550000.0,-2100000.0,,,True,True
2600000.0,-2100000.0,,,True,True
2650000.0,-2100000.0,,,True,True
2700000.0,-2100000.0,,,True,True
2750000.0,-2100000.0,,,True,True
2800000.0,-2100000.0,,,True,True
2850000.0,-2100000.0,,,True,True
2900000.0,-2100000.0,,,True,True
-2900000.0,-2050000.0,,,True,True
-2850000.0,-2050000.0,,,True,True
-2800000.0,-2050000.0,,,True,True
-2750000.0,-2050000.0,,,True,True
-2700000.0,-2050000.0,,,True,True
-2650000.0,-2050000.0,,,True,True
-2600000.0,-2050000.0,,,True,True
-2550000.0,-2050000.0,,,True,True
-2500000.0,-2050000.0,,,True,True
-2450000.0,-2050000.0,,,True,True
-2400000.0,-2050000.0,,,True,True
-2350000.0,-2050000.0,,,True,True
-2300000.0,-2050000.0,,,True,True
-2250000.0,-2050000.0,,,True,True
-2200000.0,-2050000.0,,,True,True
-2150000.0,-2050000.0,,,True,True
-2100000.0,-2050000.0,,,True,True
-2050000.0,-2050000.0,,,True,True
-2000000.0,-2050000.0,,,True,True
-1950000.0,-2050000.0,,,True,True
-1900000.0,-2050000.0,,,True,True
-1850000.0,-2050000.0,,,True,True
-1800000.0,-2050000.0,,,True,True
-1750000.0,-2050000.0,,,True,True
-1700000.0,-2050000.0,,,True,True
-1650000.0,-2050000.0,,,True,True
-1600000.0,-2050000.0,,,True,True
-1550000.0,-2050000.0,,,True,True
-1500000.0,-2050000.0,,,True,True
-1450000.0,-2050000.0,,,True,True
-1400000.0,-2050000.0,,,True,True
-1350000.0,-2050000.0,,,True,True
-1300000.0,-2050000.0,,,True,True
-1250000.0,-2050000.0,,,True,True
-1200000.0,-2050000.0,,,True,True
-1150000.0,-2050000.0,,,True,True
-1100000.0,-2050000.0,,,True,True
-1050000.0,-2050000.0,,,True,True
-1000000.0,-2050000.0,,,True,True
-950000.0,-2050000.0,,,True,True
-900000.0,-2050000.0,,,True,True
-850000.0,-2050000.0,,,True,True
-800000.0,-2050000.0,,,True,True
-750000.0,-2050000.0,,,True,True
-700000.0,-2050000.0,,,True,True
-650000.0,-2050000.0,,,True,True
-600000.0,-2050000.0,,,True,True
-550000.0,-2050000.0,,,True,True
-500000.0,-2050000.0,,,True,True
-450000.0,-2050000.0,,,True,True
-400000.0,-2050000.0,,,True,True
-350000.0,-2050000.0,,,True,True
-300000.0,-2050000.0,,,True,True
-250000.0,-2050000.0,,,True,True
-200000.0,-2050000.0,,,True,True
-150000.0,-2050000.0,,,True,True
-100000.0,-2050000.0,,,True,True
-50000.0,-2050000.0,,,True,True
0.0,-2050000.0,,,True,True
50000.0,-2050000.0,,,True,True
100000.0,-2050000.0,,,True,True
150000.0,-2050000.0,,,True,True
200000.0,-2050000.0,,,True,True
250000.0,-2050000.0,,,True,True
300000.0,-2050000.0,,,True,True
350000.0,-2050000.0,,,True,True
400000.0,-2050000.0,,,True,True
450000.0,-2050000.0,,0.005762499999999999,True,False
500000.0,-2050000.0,-0.06907142,0.0054,False,False
550000.0,-2050000.0,-0.050866444,0.0028687499999999998,False,False
600000.0,-2050000.0,,-0.0011125,True,False
650000.0,-2050000.0,,-0.005993750000000001,True,False
700000.0,-2050000.0,,-0.011506249999999999,True,False
750000.0,-2050000.0,-0.13076353,-0.0175375,False,False
800000.0,-2050000.0,-0.06416548,-0.0240375,False,False
850000.0,-2050000.0,-0.18609041,-0.03088125,False,False
900000.0,-2050000.0,-0.010552344,-0.03779375,False,False
950000.0,-2050000.0,0.002160789,-0.0443125,False,False
1000000.0,-2050000.0,0.009906429,-0.049825,False,False
1050000.0,-2050000.0,-0.013846322,-0.053625,False,False
1100000.0,-2050000.0,-0.017678624,-0.05505,False,False
1150000.0,-2050000.0,-0.026107527,-0.05353125,False,False
1200000.0,-2050000.0,,-0.048706250000000006,True,False
1250000.0,-2050000.0,,,True,True
1300000.0,-2050000.0,,,True,True
1350000.0,-2050000.0,,,True,True
1400000.0,-2050000.0,,,True,True
1450000.0,-2050000.0,,0.01586875,True,False
1500000.0,-2050000.0,,0.03113125,True,False
1550000.0,-2050000.0,,,True,True
1600000.0,-2050000.0,,,True,True
1650000.0,-2050000.0,,,True,True
1700000.0,-2050000.0,,,True,True
1750000.0,-2050000.0,,,True,True
1800000.0,-2050000.0,,,True,True
1850000.0,-2050000.0,,,True,True
1900000.0,-2050000.0,,,True,True
1950000.0,-2050000.0,,,True,True
2000000.0,-2050000.0,,,True,True
2050000.0,-2050000.0,,,True,True
2100000.0,-2050000.0,,,True,True
2150000.0,-2050000.0,,,True,True
2200000.0,-2050000.0,,,True,True
2250000.0,-2050000.0,,,True,True
2300000.0,-2050000.0,,,True,True
2350000.0,-2050000.0,,,True,True
2400000.0,-2050000.0,,,True,True
2450000.0,-2050000.0,,,True,True
2500000.0,-2050000.0,,,True,True
2550000.0,-2050000.0,,,True,True
2600000.0,-2050000.0,,,True,True
2650000.0,-2050000.0,,,True,True
2700000.0,-2050000.0,,,True,True
2750000.0,-2050000.0,,,True,True
2800000.0,-2050000.0,,,True,True
2850000.0,-2050000.0,,,True,True
2900000.0,-2050000.0,,,True,True
-2900000.0,-2000000.0,,,True,True
-2850000.0,-2000000.0,,,True,True
-2800000.0,-2000000.0,,,True,True
-2750000.0,-2000000.0,,,True,True
-2700000.0,-2000000.0,,,True,True
-2650000.0,-2000000.0,,,True,True
-2600000.0,-2000000.0,,,True,True
-2550000.0,-2000000.0,,,True,True
-2500000.0,-2000000.0,,,True,True
-2450000.0,-2000000.0,,,True,True
-2400000.0,-2000000.0,,,True,True
-2350000.0,-2000000.0,,,True,True
-2300000.0,-2000000.0,,,True,True
-2250000.0,-2000000.0,,,True,True
-2200000.0,-2000000.0,,,True,True
-2150000.0,-2000000.0,,,True,True
-2100000.0,-2000000.0,,,True,True
-2050000.0,-2000000.0,,,True,True
-2000000.0,-2000000.0,,,True,True
-1950000.0,-2000000.0,,,True,True
-1900000.0,-2000000.0,,,True,True
-1850000.0,-2000000.0,,,True,True
-1800000.0,-2000000.0,,,True,True
-1750000.0,-2000000.0,,,True,True
-1700000.0,-2000000.0,,,True,True
-1650000.0,-2000000.0,,,True,True
-1600000.0,-2000000.0,,,True,True
-1550000.0,-2000000.0,,,True,True
-1500000.0,-2000000.0,,,True,True
-1450000.0,-2000000.0,,,True,True
-1400000.0,-2000000.0,,,True,True
-1350000.0,-2000000.0,,,True,True
-1300000.0,-2000000.0,,,True,True
-1250000.0,-2000000.0,,,True,True
-1200000.0,-2000000.0,,,True,True
-1150000.0,-2000000.0,,,True,True
-1100000.0,-2000000.0,,,True,True
-1050000.0,-2000000.0,,,True,True
-1000000.0,-2000000.0,,,True,True
-950000.0,-2000000.0,,,True,True
-900000.0,-2000000.0,,,True,True
-850000.0,-2000000.0,,,True,True
-800000.0,-2000000.0,,,True,True
-750000.0,-2000000.0,,,True,True
-700000.0,-2000000.0,,,True,True
-650000.0,-2000000.0,,,True,True
-600000.0,-2000000.0,,,True,True
-550000.0,-2000000.0,,,True,True
-500000.0,-2000000.0,,,True,True
-450000.0,-2000000.0,,,True,True
-400000.0,-2000000.0,,,True,True
-350000.0,-2000000.0,,,True,True
-300000.0,-2000000.0,,,True,True
-250000.0,-2000000.0,,,True,True
-200000.0,-2000000.0,,,True,True
-150000.0,-2000000.0,,,True,True
-100000.0,-2000000.0,,,True,True
-50000.0,-2000000.0,,,True,True
0.0,-2000000.0,,,True,True
50000.0,-2000000.0,,,True,True
100000.0,-2000000.0,,,True,True
150000.0,-2000000.0,,,True,True
200000.0,-2000000.0,,,True,True
250000.0,-2000000.0,,,True,True
300000.0,-2000000.0,,,True,True
350000.0,-2000000.0,,-0.00928125,True,False
400000.0,-2000000.0,-0.081170745,-0.0046812500000000005,False,False
450000.0,-2000000.0,-0.017674385,-0.0031812500000000005,False,False
500000.0,-2000000.0,-0.025430344,-0.003987500000000001,False,False
550000.0,-2000000.0,-0.036355045,-0.00618125,False,False
600000.0,-2000000.0,-0.10190786,-0.00900625,False,False
650000.0,-2000000.0,,-0.012025,True,False
700000.0,-2000000.0,-0.04538362,-0.015125,False,False
750000.0,-2000000.0,-0.024311226,-0.0184375,False,False
800000.0,-2000000.0,0.0063227494,-0.022175,False,False
850000.0,-2000000.0,0.009530906,-0.02643125,False,False
900000.0,-2000000.0,0.020859122,-0.03109375,False,False
950000.0,-2000000.0,0.03169429,-0.0357875,False,False
1000000.0,-2000000.0,0.020393219,-0.039912500000000004,False,False
1050000.0,-2000000.0,0.008014738,-0.04278125,False,False
1100000.0,-2000000.0,-0.03411947,-0.04369375,False,False
1150000.0,-2000000.0,-0.046800207,-0.04208750000000001,False,False
1200000.0,-2000000.0,-0.019409299,-0.0376375,False,False
1250000.0,-2000000.0,-0.06071963,-0.030306250000000003,False,False
1300000.0,-2000000.0,,-0.0203875,True,False
1350000.0,-2000000.0,-0.0060386746,-0.00849375,False,False
1400000.0,-2000000.0,-0.01716062,0.00450625,False,False
1450000.0,-2000000.0,-0.024755727,0.01761875,False,False
1500000.0,-2000000.0,-0.0003818852,0.0298375,False,False
1550000.0,-2000000.0,-0.01590077,0.0403375,False,False
1600000.0,-2000000.0,,0.048625,True,False
1650000.0,-2000000.0,,,True,True
1700000.0,-2000000.0,,,True,True
1750000.0,-2000000.0,,,True,True
1800000.0,-2000000.0,,,True,True
1850000.0,-2000000.0,,,True,True
1900000.0,-2000000.0,,,True,True
1950000.0,-2000000.0,,,True,True
2000000.0,-2000000.0,,,True,True
2050000.0,-2000000.0,,,True,True
2100000.0,-2000000.0,,,True,True
2150000.0,-2000000.0,,,True,True
2200000.0,-2000000.0,,,True,True
2250000.0,-2000000.0,,,True,True
2300000.0,-2000000.0,,,True,True
2350000.0,-2000000.0,,,True,True
2400000.0,-2000000.0,,,True,True
2450000.0,-2000000.0,,,True,True
2500000.0,-2000000.0,,,True,True
2550000.0,-2000000.0,,,True,True
2600000.0,-2000000.0,,,True,True
2650000.0,-2000000.0,,,True,True
2700000.0,-2000000.0,,,True,True
2750000.0,-2000000.0,,,True,True
2800000.0,-2000000.0,,,True,True
2850000.0,-2000000.0,,,True,True
2900000.0,-2000000.0,,,True,True
-2900000.0,-1950000.0,,,True,True
-2850000.0,-1950000.0,,,True,True
-2800000.0,-1950000.0,,,True,True
-2750000.0,-1950000.0,,,True,True
-2700000.0,-1950000.0,,,True,True
-2650000.0,-1950000.0,,,True,True
-2600000.0,-1950000.0,,,True,True
-2550000.0,-1950000.0,,,True,True
-2500000.0,-1950000.0,,,True,True
-2450000.0,-1950000.0,,,True,True
-2400000.0,-1950000.0,,,True,True
-2350000.0,-1950000.0,,,True,True
-2300000.0,-1950000.0,,,True,True
-2250000.0,-1950000.0,,,True,True
-2200000.0,-1950000.0,,,True,True
-2150000.0,-1950000.0,,,True,True
-2100000.0,-1950000.0,,,True,True
-2050000.0,-1950000.0,,,True,True
-2000000.0,-1950000.0,,,True,True
-1950000.0,-1950000.0,,,True,True
-1900000.0,-1950000.0,,,True,True
-1850000.0,-1950000.0,,,True,True
-1800000.0,-1950000.0,,,True,True
-1750000.0,-1950000.0,,,True,True
-1700000.0,-1950000.0,,,True,True
-1650000.0,-1950000.0,,,True,True
-1600000.0,-1950000.0,,,True,True
-1550000.0,-1950000.0,,,True,True
-1500000.0,-1950000.0,,,True,True
-1450000.0,-1950000.0,,,True,True
-1400000.0,-1950000.0,,,True,True
-1350000.0,-1950000.0,,,True,True
-1300000.0,-1950000.0,,,True,True
-1250000.0,-1950000.0,,,True,True
-1200000.0,-1950000.0,,,True,True
-1150000.0,-1950000.0,,,True,True
-1100000.0,-1950000.0,,,True,True
-1050000.0,-1950000.0,,,True,True
-1000000.0,-1950000.0,,,True,True
-950000.0,-1950000.0,,,True,True
-900000.0,-1950000.0,,,True,True
-850000.0,-1950000.0,,,True,True
-800000.0,-1950000.0,,,True,True
-750000.0,-1950000.0,,,True,True
-700000.0,-1950000.0,,,True,True
-650000.0,-1950000.0,,,True,True
-600000.0,-1950000.0,,,True,True
-550000.0,-1950000.0,,,True,True
-500000.0,-1950000.0,,,True,True
-450000.0,-1950000.0,,,True,True
-400000.0,-1950000.0,,,True,True
-350000.0,-1950000.0,,,True,True
-300000.0,-1950000.0,,,True,True
-250000.0,-1950000.0,,,True,True
-200000.0,-1950000.0,,,True,True
-150000.0,-1950000.0,,,True,True
-100000.0,-1950000.0,,,True,True
-50000.0,-1950000.0,,,True,True
0.0,-1950000.0,,,True,True
50000.0,-1950000.0,,,True,True
100000.0,-1950000.0,,,True,True
150000.0,-1950000.0,,,True,True
200000.0,-1950000.0,,,True,True
250000.0,-1950000.0,,,True,True
300000.0,-1950000.0,,,True,True
350000.0,-1950000.0,-0.049423717,-0.0096875,False,False
400000.0,-1950000.0,-0.051120963,-0.006475000000000001,False,False
450000.0,-1950000.0,-0.002255281,-0.0060437500000000005,False,False
500000.0,-1950000.0,0.0129730515,-0.0074875,False,False
550000.0,-1950000.0,-0.019502692,-0.0097875,False,False
600000.0,-1950000.0,-0.08841818,-0.012150000000000001,False,False
650000.0,-1950000.0,-0.061566163,-0.014131250000000001,False,False
700000.0,-1950000.0,0.0015840334,-0.015743749999999997,False,False
750000.0,-1950000.0,0.0021913815,-0.01725625,False,False
800000.0,-1950000.0,0.028088214,-0.019068750000000002,False,False
850000.0,-1950000.0,0.02552977,-0.02144375,False,False
900000.0,-1950000.0,0.043162156,-0.02439375,False,False
950000.0,-1950000.0,0.03523485,-0.027625,False,False
1000000.0,-1950000.0,0.0017898489,-0.03058125,False,False
1050000.0,-1950000.0,0.015569457,-0.03259375,False,False
1100000.0,-1950000.0,-0.02453644,-0.0329625,False,False
1150000.0,-1950000.0,-0.03209588,-0.0311625,False,False
1200000.0,-1950000.0,0.0005567928,-0.0269125,False,False
1250000.0,-1950000.0,0.03159863,-0.020231250000000003,False,False
1300000.0,-1950000.0,-0.014535445,-0.011475,False,False
1350000.0,-1950000.0,-0.015060362,-0.00125,False,False
1400000.0,-1950000.0,-0.0058174892,0.0095875,False,False
1450000.0,-1950000.0,-0.0137613,0.020131250000000003,False,False
1500000.0,-1950000.0,0.012274556,0.029468750000000002,False,False
1550000.0,-1950000.0,0.010763475,0.03691875,False,False
1600000.0,-1950000.0,0.008591352,0.0421125,False,False
1650000.0,-1950000.0,0.026360475,0.04509375,False,False
1700000.0,-1950000.0,,0.046262500000000005,True,False
1750000.0,-1950000.0,,,True,True
1800000.0,-1950000.0,,,True,True
1850000.0,-1950000.0,,,True,True
1900000.0,-1950000.0,,,True,True
1950000.0,-1950000.0,,,True,True
2000000.0,-1950000.0,,,True,True
2050000.0,-1950000.0,,,True,True
2100000.0,-1950000.0,,,True,True
2150000.0,-1950000.0,,,True,True
2200000.0,-1950000.0,,,True,True
2250000.0,-1950000.0,,,True,True
2300000.0,-1950000.0,,,True,True
2350000.0,-1950000.0,,,True,True
2400000.0,-1950000.0,,,True,True
2450000.0,-1950000.0,,,True,True
2500000.0,-1950000.0,,,True,True
2550000.0,-1950000.0,,,True,True
2600000.0,-1950000.0,,,True,True
2650000.0,-1950000.0,,,True,True
2700000.0,-1950000.0,,,True,True
2750000.0,-1950000.0,,,True,True
2800000.0,-1950000.0,,,True,True
2850000.0,-1950000.0,,,True,True
2900000.0,-1950000.0,,,True,True
-2900000.0,-1900000.0,,,True,True
-2850000.0,-1900000.0,,,True,True
-2800000.0,-1900000.0,,,True,True
-2750000.0,-1900000.0,,,True,True
-2700000.0,-1900000.0,,,True,True
-2650000.0,-1900000.0,,,True,True
-2600000.0,-1900000.0,,,True,True
-2550000.0,-1900000.0,,,True,True
-2500000.0,-1900000.0,,,True,True
-2450000.0,-1900000.0,,,True,True
-2400000.0,-1900000.0,,,True,True
-2350000.0,-1900000.0,,,True,True
-2300000.0,-1900000.0,,,True,True
-2250000.0,-1900000.0,,,True,True
-2200000.0,-1900000.0,,,True,True
-2150000.0,-1900000.0,,,True,True
-2100000.0,-1900000.0,,,True,True
-2050000.0,-1900000.0,,,True,True
-2000000.0,-1900000.0,,,True,True
-1950000.0,-1900000.0,,,True,True
-1900000.0,-1900000.0,,,True,True
-1850000.0,-1900000.0,,,True,True
-1800000.0,-1900000.0,,,True,True
-1750000.0,-1900000.0,,,True,True
-1700000.0,-1900000.0,,,True,True
-1650000.0,-1900000.0,,,True,True
-1600000.0,-1900000.0,,,True,True
-1550000.0,-1900000.0,,,True,True
-1500000.0,-1900000.0,,,True,True
-1450000.0,-1900000.0,,,True,True
-1400000.0,-1900000.0,,,True,True
-1350000.0,-1900000.0,,,True,True
-1300000.0,-1900000.0,,,True,True
-1250000.0,-1900000.0,,,True,True
-1200000.0,-1900000.0,,,True,True
-1150000.0,-1900000.0,,,True,True
-1100000.0,-1900000.0,,,True,True
-1050000.0,-1900000.0,,,True,True
-1000000.0,-1900000.0,,,True,True
-950000.0,-1900000.0,,,True,True
-900000.0,-1900000.0,,,True,True
-850000.0,-1900000.0,,,True,True
-800000.0,-1900000.0,,,True,True
-750000.0,-1900000.0,,,True,True
-700000.0,-1900000.0,,,True,True
-650000.0,-1900000.0,,,True,True
-600000.0,-1900000.0,,,True,True
-550000.0,-1900000.0,,,True,True
-500000.0,-1900000.0,,,True,True
-450000.0,-1900000.0,,,True,True
-400000.0,-1900000.0,,,True,True
-350000.0,-1900000.0,,,True,True
-300000.0,-1900000.0,,,True,True
-250000.0,-1900000.0,,,True,True
-200000.0,-1900000.0,,,True,True
-150000.0,-1900000.0,,,True,True
-100000.0,-1900000.0,,,True,True
-50000.0,-1900000.0,,,True,True
0.0,-1900000.0,,,True,True
50000.0,-1900000.0,,,True,True
100000.0,-1900000.0,,,True,True
150000.0,-1900000.0,,,True,True
200000.0,-1900000.0,,,True,True
250000.0,-1900000.0,,,True,True
300000.0,-1900000.0,,,True,True
350000.0,-1900000.0,-0.004006898,-0.004943749999999999,False,False
400000.0,-1900000.0,-0.026841247,-0.0029000000000000002,False,False
450000.0,-1900000.0,0.0044196905,-0.0035499999999999998,False,False
500000.0,-1900000.0,0.017101036,-0.0058937500000000006,False,False
550000.0,-1900000.0,-0.0014502455,-0.008812500000000001,False,False
600000.0,-1900000.0,-0.06409231,-0.01141875,False,False
650000.0,-1900000.0,-0.01026793,-0.01325,False,False
700000.0,-1900000.0,0.007865494,-0.014306250000000001,False,False
750000.0,-1900000.0,0.01584282,-0.01495,False,False
800000.0,-1900000.0,0.023159174,-0.01566875,False,False
850000.0,-1900000.0,0.013074665,-0.01685,False,False
900000.0,-1900000.0,0.03901978,-0.018606250000000005,False,False
950000.0,-1900000.0,0.029404616,-0.020725,False,False
1000000.0,-1900000.0,0.008319648,-0.02270625,False,False
1050000.0,-1900000.0,0.0014061156,-0.023912500000000003,False,False
1100000.0,-1900000.0,-0.0145313535,-0.023712499999999997,False,False
1150000.0,-1900000.0,-0.019657826,-0.021637500000000004,False,False
1200000.0,-1900000.0,-0.0037510279,-0.01745,False,False
1250000.0,-1900000.0,-2.9501505e-05,-0.011256249999999999,False,False
1300000.0,-1900000.0,-0.0037033795,-0.0034312500000000003,False,False
1350000.0,-1900000.0,-0.000648466,0.00538125,False,False
1400000.0,-1900000.0,-0.0065672994,0.014375,False,False
1450000.0,-1900000.0,-0.0072818818,0.02268125,False,False
1500000.0,-1900000.0,0.0037117663,0.029512500000000004,False,False
1550000.0,-1900000.0,0.0155777605,0.034275,False,False
1600000.0,-1900000.0,0.008961912,0.03671875,False,False
1650000.0,-1900000.0,0.01311263,0.036956249999999996,False,False
1700000.0,-1900000.0,-0.0072432165,0.03550625,False,False
1750000.0,-1900000.0,-0.02656752,0.03314375,False,False
1800000.0,-1900000.0,,,True,True
1850000.0,-1900000.0,,,True,True
1900000.0,-1900000.0,,,True,True
1950000.0,-1900000.0,,,True,True
2000000.0,-1900000.0,,,True,True
2050000.0,-1900000.0,,,True,True
2100000.0,-1900000.0,,,True,True
2150000.0,-1900000.0,,,True,True
2200000.0,-1900000.0,,,True,True
2250000.0,-1900000.0,,,True,True
2300000.0,-1900000.0,,,True,True
2350000.0,-1900000.0,,,True,True
